title,pubDate,link,source,timestamp_extract
Governo federal não teve influência na redução de homicídios no País - CartaCapital,"Mon, 16 Sep 2019 07:00:00 GMT",https://www.cartacapital.com.br/justica/governo-federal-nao-teve-influencia-na-reducao-de-homicidios-no-pais/,CartaCapital,1573072613
Rio Tinto monitora problemas na produção de minério de ferro no Brasil - Estado de Minas,"Thu, 09 May 2019 07:00:00 GMT","https://www.em.com.br/app/noticia/economia/2019/05/09/internas_economia,1052299/rio-tinto-monitora-problemas-na-producao-de-minerio-de-ferro-no-brasil.shtml",Estado de Minas,1573072613
Sistema online impulsiona gestão de dados sobre biodiversidade no Brasil - Dourados Agora - Notícias de Dourados e Região,"Sun, 03 Mar 2019 08:00:00 GMT",https://www.douradosagora.com.br/noticias/meio-ambiente/sistema-online-impulsiona-gestao-de-dados-sobre-biodiversidade-no-brasil,Dourados Agora - Notícias de Dourados e Região,1573072613
Servidores do GDF passam a usar carros elétricos compartilhados em deslocamentos - G1,"Mon, 07 Oct 2019 07:00:00 GMT",https://g1.globo.com/df/distrito-federal/noticia/2019/10/07/servidores-do-gdf-passam-a-usar-carros-eletricos-compartilhados-em-deslocamentos.ghtml,G1,1573072613
Folha faz parceria com aplicativo que monitora atividade do Congresso - Folha de S.Paulo,"Wed, 03 Jul 2019 07:00:00 GMT",https://www1.folha.uol.com.br/poder/2019/07/folha-faz-parceria-com-aplicativo-que-monitora-atividade-do-congresso.shtml,Folha de S.Paulo,1573072613
"Após declarações de Ricardo Salles, INPE divulga as diferenças entre os sistemas de monitoramento - O Eco","Thu, 17 Jan 2019 08:00:00 GMT",https://www.oeco.org.br/noticias/apos-declaracoes-de-ricardo-salles-inpe-divulga-as-diferencas-entre-os-sistemas-de-monitoramento/,O Eco,1573072613
"Amazônia não é praticamente intocada, como diz Bolsonaro, apontam institutos - Estadão","Tue, 24 Sep 2019 07:00:00 GMT","https://politica.estadao.com.br/noticias/geral,amazonia-nao-e-praticamente-intocada-como-diz-bolsonaro-apontam-institutos,70003023462",Estadão,1573072613
Ferramenta monitora processos com crianças e adolescentes em tempo real em SC - NSC Total,"Sat, 22 Jun 2019 07:00:00 GMT",https://www.nsctotal.com.br/colunistas/anderson-silva/ferramenta-monitora-processos-com-criancas-e-adolescentes-em-tempo-real,NSC Total,1573072613
"Para entidades, mudança na Lei de Acesso à Informação é 'deplorável' e um retrocesso - Folha de S.Paulo","Thu, 24 Jan 2019 08:00:00 GMT",https://www1.folha.uol.com.br/poder/2019/01/para-entidades-mudanca-na-lei-de-acesso-a-informacao-e-deploravel-e-um-retrocesso.shtml,Folha de S.Paulo,1573072613
Liberação de emendas na Previdência supera impeachment e bate recorde - EXAME,"Sun, 14 Jul 2019 07:00:00 GMT",https://exame.abril.com.br/economia/liberacao-de-emendas-na-previdencia-supera-impeachment-e-bate-recorde/,EXAME,1573072613
"Com bloqueio de verba, setores do governo correm risco de paralisia - Folha de S.Paulo","Fri, 16 Aug 2019 07:00:00 GMT",https://www1.folha.uol.com.br/mercado/2019/08/com-bloqueio-de-verba-setores-do-governo-correm-risco-de-paralisia.shtml,Folha de S.Paulo,1573072613
"Araras selvagens estão prosperando no Mato Grosso do Sul, mas em áreas urbanas - National Geographic","Tue, 10 Sep 2019 07:00:00 GMT",https://www.nationalgeographicbrasil.com/animais/2019/09/araras-caninde-mato-grosso-do-sul-campo-grande-macaw-arara-vermelha,National Geographic,1573072613
Mobilização por educação confronta bolsonaristas nas redes e testa força nas ruas - EL PAÍS Brasil,"Wed, 15 May 2019 07:00:00 GMT",https://brasil.elpais.com/brasil/2019/05/14/politica/1557853974_560498.html,EL PAÍS Brasil,1573072613
"Startup cria sistema que monitora reprodução, saúde e nutrição das vacas - Canal Rural","Thu, 29 Aug 2019 07:00:00 GMT",https://canalrural.uol.com.br/sites-e-especiais/expointer/startup-vacas-sistema/,Canal Rural,1573072613
Projeto do Fundo Social de Mogi atende pacientes da Asete - O Diário,"Sat, 18 May 2019 07:00:00 GMT",http://www.odiariodemogi.net.br/projeto-do-fundo-social-de-mogi-atende-pacientes-da-asete/,O Diário,1573072613
Queimadas no Brasil atingem pior índice em sete anos e viram assunto mais comentado no Twitter - Zero Hora,"Wed, 21 Aug 2019 07:00:00 GMT",https://gauchazh.clicrbs.com.br/ambiente/noticia/2019/08/queimadas-no-brasil-atingem-pior-indice-em-sete-anos-e-viram-assunto-mais-comentado-no-twitter-cjzloxyl004px01pawvwfvlz0.html,Zero Hora,1573072613
Brasil terá projeto de Internet das Coisas que monitora saúde das crianças - Canaltech,"Mon, 18 Sep 2017 07:00:00 GMT",https://canaltech.com.br/internet-das-coisas/brasil-tera-projeto-de-internet-das-coisas-que-monitora-saude-das-criancas-100636/,Canaltech,1573072613
"Bolsonaro precisa aprender a se relacionar, diz secretário de Covas - Folha de S.Paulo","Sun, 07 Jul 2019 07:00:00 GMT",https://www1.folha.uol.com.br/cotidiano/2019/07/bolsonaro-precisa-aprender-a-se-relacionar-diz-secretario-de-covas.shtml,Folha de S.Paulo,1573072613
Verbete Draft: entenda melhor o que é Sociedade 5.0 - Projeto Draft - inovação disruptiva,"Wed, 11 Sep 2019 07:00:00 GMT",https://projetodraft.com/verbete-draft-o-que-e-sociedade-5-0/,Projeto Draft - inovação disruptiva,1573072613
Rede de monitoramento do Ceops tem apenas dez de 17 unidades funcionando no Vale - NSC Total,"Wed, 26 Jun 2019 07:00:00 GMT",https://www.nsctotal.com.br/noticias/rede-de-monitoramento-do-ceops-tem-apenas-dez-de-17-unidades-funcionando-no-vale,NSC Total,1573072613
Conhecimentos compartilhados e saberes coletivos - ICMBio,"Mon, 10 Jun 2019 07:00:00 GMT",http://www.icmbio.gov.br/portal/ultimas-noticias/20-geral/10359-conhecimentos-compartilhados-saberes-coletivos,ICMBio,1573072613
Política carcerária e de combate a drogas estão por trás das chacinas - Rede Brasil Atual,"Thu, 08 Aug 2019 07:00:00 GMT",https://www.redebrasilatual.com.br/destaques/2019/08/politicas-de-encarceramento-e-de-combate-a-drogas-estao-por-tras-da-maior-parte-das-chacinas-no-pais/,Rede Brasil Atual,1573072613
Mais de 100 casas são destruídas em reserva ambiental no Rio - EBC,"Thu, 15 Aug 2019 07:00:00 GMT",http://agenciabrasil.ebc.com.br/geral/noticia/2019-08/mais-de-100-casas-sao-destruidas-em-reserva-ambiental-no-rio,EBC,1573072613
Projeto Loon completa 1 milhão de horas em atividade - Canaltech,"Wed, 24 Jul 2019 07:00:00 GMT",https://canaltech.com.br/infra/projeto-loon-completa-1-milhao-de-horas-em-atividade-144843/,Canaltech,1573072613
“O que Bolsonaro faz é agudizar o ódio do Brasil pela Amazônia” - Galileu,"Thu, 22 Aug 2019 07:00:00 GMT",https://revistagalileu.globo.com/Ciencia/Meio-Ambiente/noticia/2019/08/o-que-bolsonaro-faz-e-agudizar-o-odio-do-brasil-pela-amazonia.html,Galileu,1573072613
Encontro debate Monitoramento no Jaú e Unini - ICMBio,"Fri, 31 May 2019 07:00:00 GMT",http://www.icmbio.gov.br/portal/ultimas-noticias/20-geral/10343-encontro-debate-dados-do-monitoramento-nos-rios-jau-e-unini,ICMBio,1573072613
"Vozes pela Amazônia: Biodiversidade vale mais que gado e soja, diz Nobre - EXAME.com","Thu, 15 Aug 2019 07:00:00 GMT",https://exame.abril.com.br/brasil/vozes-pela-amazonia-biodiversidade-vale-mais-que-gado-e-soja-diz-nobre/,EXAME.com,1573072613
Moradores e empresários da Barra e do entorno se unem em projetos que visam à prevenção de crimes - Jornal O Globo,"Thu, 14 Feb 2019 08:00:00 GMT",https://oglobo.globo.com/rio/bairros/moradores-empresarios-da-barra-do-entorno-se-unem-em-projetos-que-visam-prevencao-de-crimes-23448087,Jornal O Globo,1573072613
Startup monitora embalagens em tempo real e faz gigantes como GM e CNH economizarem milhões - Gazeta do Povo,"Sat, 04 May 2019 07:00:00 GMT",https://www.gazetadopovo.com.br/economia/cubo/startup-monitora-embalagens-em-tempo-real-e-fazem-gigantes-como-cnh-e-nissan-economizar-milhoes/,Gazeta do Povo,1573072613
Florianópolis caminha para ser zona livre de agrotóxico - Folha de S.Paulo,"Fri, 27 Sep 2019 07:00:00 GMT",https://www1.folha.uol.com.br/colunas/maragama/2019/09/florianopolis-caminha-para-ser-zona-livre-de-agrotoxico.shtml,Folha de S.Paulo,1573072613
