id,full_name,description,owner_type,owner_url,owner_html_url,html_url,url,fork,created_at,updated_at,size,stargazers_count,language,has_issues,has_wiki,forks_count,forks,open_issues,watchers,timestamp_extract,commits,readme,contributors
13354150,ccdpoa/ocida,Observatórios Climáticos Independentes de Dados Abertos,User,https://api.github.com/users/ccdpoa,https://github.com/ccdpoa,https://github.com/ccdpoa/ocida,https://api.github.com/repos/ccdpoa/ocida,False,2013-10-05T23:10:37Z,2013-10-05T23:10:37Z,56,0,,True,True,0,0,0,0,1573082958,,,
113374231,ruifortes/opendata-pt,Repo sobre dados abertos em Portugal,User,https://api.github.com/users/ruifortes,https://github.com/ruifortes,https://github.com/ruifortes/opendata-pt,https://api.github.com/repos/ruifortes/opendata-pt,False,2017-12-06T22:33:14Z,2017-12-06T22:33:14Z,2,0,,True,True,0,0,0,0,1573082958,,,
16596193,fmca/OpenCIn,WebSite para os Dados Abertos do CIn,User,https://api.github.com/users/fmca,https://github.com/fmca,https://github.com/fmca/OpenCIn,https://api.github.com/repos/fmca/OpenCIn,False,2014-02-06T22:23:43Z,2014-04-11T17:59:00Z,412,0,JavaScript,True,True,0,0,0,0,1573082958,,,
105164318,ulmi/dadosabertos_2017,O projecto do evento dados abertos,User,https://api.github.com/users/ulmi,https://github.com/ulmi,https://github.com/ulmi/dadosabertos_2017,https://api.github.com/repos/ulmi/dadosabertos_2017,False,2017-09-28T15:16:13Z,2017-10-17T16:47:18Z,20306,0,HTML,True,True,0,0,0,0,1573082958,,,
125292029,vgeorge/barragens-br,Dados abertos sobre barragens no Brasil.,User,https://api.github.com/users/vgeorge,https://github.com/vgeorge,https://github.com/vgeorge/barragens-br,https://api.github.com/repos/vgeorge/barragens-br,False,2018-03-15T00:46:37Z,2019-03-26T10:23:43Z,1053,0,Shell,True,True,0,0,3,0,1573082958,,,
61967983,gleidsonf/bens-tombados-mapa,Projeto usando dados abertos de geolocalização.,User,https://api.github.com/users/gleidsonf,https://github.com/gleidsonf,https://github.com/gleidsonf/bens-tombados-mapa,https://api.github.com/repos/gleidsonf/bens-tombados-mapa,False,2016-06-26T00:58:05Z,2016-07-17T14:37:04Z,316,0,JavaScript,True,True,0,0,0,0,1573082958,,,
149044367,cmartins-ifpa/educ-br,Dados abertos sobre educação no Brasil,User,https://api.github.com/users/cmartins-ifpa,https://github.com/cmartins-ifpa,https://github.com/cmartins-ifpa/educ-br,https://api.github.com/repos/cmartins-ifpa/educ-br,False,2018-09-16T23:23:38Z,2018-11-18T11:37:29Z,12443,0,,True,True,0,0,0,0,1573082958,,,
176943542,Kassio-Ferreira/perfil_racial_ufersa,Exemplo de aplicação dos dados abertos.,User,https://api.github.com/users/Kassio-Ferreira,https://github.com/Kassio-Ferreira,https://github.com/Kassio-Ferreira/perfil_racial_ufersa,https://api.github.com/repos/Kassio-Ferreira/perfil_racial_ufersa,False,2019-03-21T12:49:59Z,2019-03-21T12:49:59Z,0,0,,True,True,0,0,0,0,1573082958,,,
215547835,gustavoem/balanco_municipal_tce,Permite acessar dados abertos sobre gastos municipais.,User,https://api.github.com/users/gustavoem,https://github.com/gustavoem,https://github.com/gustavoem/balanco_municipal_tce,https://api.github.com/repos/gustavoem/balanco_municipal_tce,False,2019-10-16T12:53:54Z,2019-10-16T16:50:30Z,20,0,Python,True,True,0,0,0,0,1573082958,,,
63348035,jesuino/transportt-sjc-data,dados abertos em sjc e transportr,User,https://api.github.com/users/jesuino,https://github.com/jesuino,https://github.com/jesuino/transportt-sjc-data,https://api.github.com/repos/jesuino/transportt-sjc-data,False,2016-07-14T15:27:07Z,2016-07-14T15:27:07Z,0,0,,True,True,0,0,0,0,1573082958,,,
7042759,lhvolso/ReclamacoesProcon,Aplicação utilizando dados abertos do PROCON,User,https://api.github.com/users/lhvolso,https://github.com/lhvolso,https://github.com/lhvolso/ReclamacoesProcon,https://api.github.com/repos/lhvolso/ReclamacoesProcon,False,2012-12-06T20:49:48Z,2015-04-03T01:56:35Z,13005,0,PHP,True,True,1,1,0,0,1573082958,,,
88515129,Sidon/py-senador-br,Senadores 2017 - Dados abertos do Senado,User,https://api.github.com/users/Sidon,https://github.com/Sidon,https://github.com/Sidon/py-senador-br,https://api.github.com/repos/Sidon/py-senador-br,False,2017-04-17T14:18:18Z,2017-04-17T15:10:55Z,48,0,Jupyter Notebook,True,True,0,0,0,0,1573082958,,,
90856874,thiagonobrega/uepbOD,Projeto de dados abertos para a UEPB,User,https://api.github.com/users/thiagonobrega,https://github.com/thiagonobrega,https://github.com/thiagonobrega/uepbOD,https://api.github.com/repos/thiagonobrega/uepbOD,False,2017-05-10T11:29:28Z,2017-05-23T15:08:07Z,7812,0,R,True,True,0,0,0,0,1573082958,,,
190220524,Panizzo/open-data,Coleta e preparação de dados abertos.,User,https://api.github.com/users/Panizzo,https://github.com/Panizzo,https://github.com/Panizzo/open-data,https://api.github.com/repos/Panizzo/open-data,False,2019-06-04T14:42:03Z,2019-09-11T11:49:59Z,80,0,Jupyter Notebook,True,True,0,0,0,0,1573082958,,,
44643195,davysouza/dados_abertos,,User,https://api.github.com/users/davysouza,https://github.com/davysouza,https://github.com/davysouza/dados_abertos,https://api.github.com/repos/davysouza/dados_abertos,False,2015-10-21T00:37:53Z,2015-10-21T00:39:03Z,8919,0,JavaScript,True,True,0,0,0,0,1573082958,,,
159380890,ecalasans/tse_dados_abertos,Projeto de Ciência de Dados,User,https://api.github.com/users/ecalasans,https://github.com/ecalasans,https://github.com/ecalasans/tse_dados_abertos,https://api.github.com/repos/ecalasans/tse_dados_abertos,False,2018-11-27T18:27:41Z,2018-11-30T12:35:40Z,12821,0,Jupyter Notebook,True,True,0,0,0,0,1573082958,,,
114198557,eliasjcjunior/dados-abertos,,User,https://api.github.com/users/eliasjcjunior,https://github.com/eliasjcjunior,https://github.com/eliasjcjunior/dados-abertos,https://api.github.com/repos/eliasjcjunior/dados-abertos,False,2017-12-14T03:35:42Z,2017-12-14T03:36:57Z,676,0,PHP,True,True,0,0,0,0,1573082958,,,
202213597,idJoca/dados_abertos,,User,https://api.github.com/users/idJoca,https://github.com/idJoca,https://github.com/idJoca/dados_abertos,https://api.github.com/repos/idJoca/dados_abertos,False,2019-08-13T19:47:02Z,2019-08-17T16:00:16Z,4101,0,Python,True,True,0,0,0,0,1573082958,,,
99861857,lucaslamounier/dados_abertos,,User,https://api.github.com/users/lucaslamounier,https://github.com/lucaslamounier,https://github.com/lucaslamounier/dados_abertos,https://api.github.com/repos/lucaslamounier/dados_abertos,False,2017-08-09T23:47:14Z,2017-08-09T23:49:10Z,1342,0,Python,True,True,0,0,3,0,1573082958,,,
66079569,code-for-sao-paulo/dados-abertos,Referências para Dados Abertos da cidade de São Paulo,Organization,https://api.github.com/users/code-for-sao-paulo,https://github.com/code-for-sao-paulo,https://github.com/code-for-sao-paulo/dados-abertos,https://api.github.com/repos/code-for-sao-paulo/dados-abertos,False,2016-08-19T12:04:24Z,2016-08-19T12:04:24Z,0,0,,True,True,0,0,1,0,1573082958,,,
57411990,rapadurahacker/Dados-Abertos,"Juazeiro do Norte, Dados Abertos de frotas de Ônibus Municipal ",Organization,https://api.github.com/users/rapadurahacker,https://github.com/rapadurahacker,https://github.com/rapadurahacker/Dados-Abertos,https://api.github.com/repos/rapadurahacker/Dados-Abertos,False,2016-04-29T20:46:00Z,2016-04-29T20:49:45Z,1437,0,JavaScript,True,True,1,1,0,0,1573082958,,,
212679438,GabrielLimaSnT/ProjetoOpeDadosAbertos,Projeto de Dados Abertos do Governo Ope ~Turma banco de dados,User,https://api.github.com/users/GabrielLimaSnT,https://github.com/GabrielLimaSnT,https://github.com/GabrielLimaSnT/ProjetoOpeDadosAbertos,https://api.github.com/repos/GabrielLimaSnT/ProjetoOpeDadosAbertos,False,2019-10-03T21:00:56Z,2019-10-03T21:00:56Z,0,0,,True,True,0,0,0,0,1573082958,,,
78886183,hugopsi/Dados-abertos,Tentativa do uso do sistema de dados abertos,User,https://api.github.com/users/hugopsi,https://github.com/hugopsi,https://github.com/hugopsi/Dados-abertos,https://api.github.com/repos/hugopsi/Dados-abertos,False,2017-01-13T21:00:52Z,2017-01-16T20:37:09Z,309,0,Jupyter Notebook,True,True,0,0,0,0,1573082958,,,
178960574,georgemaia/dadosabertos,Catalogos de dados abertos analisados com o Jupyter Notebooks,User,https://api.github.com/users/georgemaia,https://github.com/georgemaia,https://github.com/georgemaia/dadosabertos,https://api.github.com/repos/georgemaia/dadosabertos,False,2019-04-01T23:05:42Z,2019-07-30T22:21:28Z,115,0,,True,True,0,0,0,0,1573082958,,,
81858471,petersonjr/dados_abertos,,User,https://api.github.com/users/petersonjr,https://github.com/petersonjr,https://github.com/petersonjr/dados_abertos,https://api.github.com/repos/petersonjr/dados_abertos,False,2017-02-13T18:44:52Z,2017-02-13T18:44:52Z,0,0,,True,True,0,0,0,0,1573082958,,,
212679534,GabrielLimaSnT/ProjetoDadosAbertosImpacta,Projeto de Dados Abertos do Governo Ope ~Turma banco de dados,User,https://api.github.com/users/GabrielLimaSnT,https://github.com/GabrielLimaSnT,https://github.com/GabrielLimaSnT/ProjetoDadosAbertosImpacta,https://api.github.com/repos/GabrielLimaSnT/ProjetoDadosAbertosImpacta,False,2019-10-03T21:01:32Z,2019-10-21T12:49:30Z,443,0,,True,True,0,0,0,0,1573082958,,,
83917140,mhbsti/dados-abertos-curitiba,Site com dados abertos da Cidade de Curitiba no PR,User,https://api.github.com/users/mhbsti,https://github.com/mhbsti,https://github.com/mhbsti/dados-abertos-curitiba,https://api.github.com/repos/mhbsti/dados-abertos-curitiba,False,2017-03-04T18:57:33Z,2017-03-04T18:57:33Z,39,0,,True,True,0,0,0,0,1573082958,,,
74616327,natalialionel/Dados-Abertos-Desafios-e-Oportunidades,"Dados utilizados no minicurso sobre Dados Abertos, ministrado nos Encontro Universitários 2016 na UFC -Campus Quixadá.",User,https://api.github.com/users/natalialionel,https://github.com/natalialionel,https://github.com/natalialionel/Dados-Abertos-Desafios-e-Oportunidades,https://api.github.com/repos/natalialionel/Dados-Abertos-Desafios-e-Oportunidades,False,2016-11-23T21:45:49Z,2016-11-23T21:45:49Z,2309,0,,True,True,0,0,0,0,1573082958,,,
207580756,transparencia-mg/blog-dados-abertos,,Organization,https://api.github.com/users/transparencia-mg,https://github.com/transparencia-mg,https://github.com/transparencia-mg/blog-dados-abertos,https://api.github.com/repos/transparencia-mg/blog-dados-abertos,False,2019-09-10T14:24:51Z,2019-10-13T13:23:03Z,104,0,,True,True,0,0,7,0,1573082960,,,
135018257,alexvlima/MTur-Dados-Turismo-por-UF,Download dos dados de Turismo - Dados Aberto,User,https://api.github.com/users/alexvlima,https://github.com/alexvlima,https://github.com/alexvlima/MTur-Dados-Turismo-por-UF,https://api.github.com/repos/alexvlima/MTur-Dados-Turismo-por-UF,False,2018-05-27T05:25:34Z,2018-06-26T12:29:31Z,1,0,R,True,True,0,0,0,0,1573082960,,,
133753783,thyall/Dados_UFRN,Análise e inferência de alguns dos dados abertos da UFRN,User,https://api.github.com/users/thyall,https://github.com/thyall,https://github.com/thyall/Dados_UFRN,https://api.github.com/repos/thyall/Dados_UFRN,False,2018-05-17T03:29:34Z,2019-07-05T00:00:12Z,131560,0,Jupyter Notebook,False,True,0,0,0,0,1573082960,,,
164646914,dcarvalho/analise_dados_abertos,Painel Shiny que explora dados abertos disponíveis no dados.gov.br,User,https://api.github.com/users/dcarvalho,https://github.com/dcarvalho,https://github.com/dcarvalho/analise_dados_abertos,https://api.github.com/repos/dcarvalho/analise_dados_abertos,False,2019-01-08T12:44:12Z,2019-04-03T17:59:19Z,6,0,R,True,True,0,0,0,0,1573082960,,,
32017072,comprasgovbr/API-dados-abertos,Código da API de dados abertos rodando em compras.dados.gov.br,Organization,https://api.github.com/users/comprasgovbr,https://github.com/comprasgovbr,https://github.com/comprasgovbr/API-dados-abertos,https://api.github.com/repos/comprasgovbr/API-dados-abertos,False,2015-03-11T12:44:46Z,2015-03-11T12:44:46Z,0,0,,True,True,0,0,0,0,1573082960,,,
50242630,paulo-neto/visualizacaoDadosAbertos,"Projeto desnvolvido na disciplina TCC do curso Bacharel em Sistemas de Informação, juntamente com o artigo  Uma análise dos dados abertos sobre gastos dos parlamentares federais.",User,https://api.github.com/users/paulo-neto,https://github.com/paulo-neto,https://github.com/paulo-neto/visualizacaoDadosAbertos,https://api.github.com/repos/paulo-neto/visualizacaoDadosAbertos,False,2016-01-23T14:49:09Z,2018-03-25T18:44:13Z,682,0,Java,True,True,0,0,0,0,1573082960,,,
120543736,Lorenaps/extrator-dados-abertos,Extrator para a API de dados abertos da câmara dos deputados,User,https://api.github.com/users/Lorenaps,https://github.com/Lorenaps,https://github.com/Lorenaps/extrator-dados-abertos,https://api.github.com/repos/Lorenaps/extrator-dados-abertos,False,2018-02-07T00:58:34Z,2018-09-19T23:12:53Z,15,0,Python,True,True,0,0,0,0,1573082960,,,
202168600,filafb/dados-abertos-alesp,,User,https://api.github.com/users/filafb,https://github.com/filafb,https://github.com/filafb/dados-abertos-alesp,https://api.github.com/repos/filafb/dados-abertos-alesp,False,2019-08-13T15:03:19Z,2019-08-28T16:18:23Z,234,0,JavaScript,True,True,0,0,4,0,1573082960,,,
149454217,chrislucas/explorando-dados-abertos-gov,Repositório de teste com os dados abertos do governo federal,User,https://api.github.com/users/chrislucas,https://github.com/chrislucas,https://github.com/chrislucas/explorando-dados-abertos-gov,https://api.github.com/repos/chrislucas/explorando-dados-abertos-gov,False,2018-09-19T13:22:20Z,2018-09-19T13:31:07Z,0,0,,True,True,0,0,0,0,1573082960,,,
104944840,ptcampos/dados-abertos-graphql,GraphQL API dados abertos da Câmara dos Deputados,User,https://api.github.com/users/ptcampos,https://github.com/ptcampos,https://github.com/ptcampos/dados-abertos-graphql,https://api.github.com/repos/ptcampos/dados-abertos-graphql,False,2017-09-26T22:37:42Z,2017-09-26T23:15:27Z,14,0,JavaScript,True,True,0,0,0,0,1573082960,,,
91117388,jaraujouerj/Estruturas-de-Dados-Abertos,Projeto de tradução do livro Open Data Structures ,User,https://api.github.com/users/jaraujouerj,https://github.com/jaraujouerj,https://github.com/jaraujouerj/Estruturas-de-Dados-Abertos,https://api.github.com/repos/jaraujouerj/Estruturas-de-Dados-Abertos,False,2017-05-12T18:04:41Z,2018-11-26T22:02:01Z,11881,0,TeX,True,True,1,1,0,0,1573082960,,,
111340924,baiana/Explorando-dados-abertos,Um repositórios com alguns projetinhos divertidos sobre estatísticas relacionadas a qualquer coisa,User,https://api.github.com/users/baiana,https://github.com/baiana,https://github.com/baiana/Explorando-dados-abertos,https://api.github.com/repos/baiana/Explorando-dados-abertos,False,2017-11-19T23:33:14Z,2017-11-19T23:33:46Z,2265,0,Jupyter Notebook,True,True,0,0,0,0,1573082960,,,
152788739,pstwh/curitiba-dados-abertos-api,,User,https://api.github.com/users/pstwh,https://github.com/pstwh,https://github.com/pstwh/curitiba-dados-abertos-api,https://api.github.com/repos/pstwh/curitiba-dados-abertos-api,False,2018-10-12T17:55:36Z,2018-10-13T21:55:29Z,88,0,Jupyter Notebook,True,True,0,0,0,0,1573082960,,,
121883850,pedroboaron/ConsultaDadosAbertos,,User,https://api.github.com/users/pedroboaron,https://github.com/pedroboaron,https://github.com/pedroboaron/ConsultaDadosAbertos,https://api.github.com/repos/pedroboaron/ConsultaDadosAbertos,False,2018-02-17T19:06:33Z,2018-08-01T02:40:54Z,9,0,Java,True,True,0,0,0,0,1573082960,,,
10384370,gcianfarani/jogo-dados-abertos,,User,https://api.github.com/users/gcianfarani,https://github.com/gcianfarani,https://github.com/gcianfarani/jogo-dados-abertos,https://api.github.com/repos/gcianfarani/jogo-dados-abertos,False,2013-05-30T14:19:00Z,2013-10-07T23:14:17Z,194,0,,True,True,1,1,1,0,1573082960,,,
57269439,vpcsilva/dados-abertos-cd,http://www2.camara.leg.br/transparencia/dados-abertos,User,https://api.github.com/users/vpcsilva,https://github.com/vpcsilva,https://github.com/vpcsilva/dados-abertos-cd,https://api.github.com/repos/vpcsilva/dados-abertos-cd,False,2016-04-28T03:54:27Z,2016-04-28T03:56:29Z,52376,0,Python,True,True,0,0,1,0,1573082960,,,
5957955,ricardopoppi/Consulta-INDA,Repositorio com os documentos abertos para consulta e contribuições da Infraestrutura Nacional de Dados Abertos (INDA),User,https://api.github.com/users/ricardopoppi,https://github.com/ricardopoppi,https://github.com/ricardopoppi/Consulta-INDA,https://api.github.com/repos/ricardopoppi/Consulta-INDA,False,2012-09-25T23:03:09Z,2014-04-03T04:42:01Z,764,0,,True,True,0,0,0,0,1573082960,,,
153784187,henriquepgomide/dados-abertos-educacao,Scripts para extração de dados abertos ligados à Educação,User,https://api.github.com/users/henriquepgomide,https://github.com/henriquepgomide,https://github.com/henriquepgomide/dados-abertos-educacao,https://api.github.com/repos/henriquepgomide/dados-abertos-educacao,False,2018-10-19T13:06:43Z,2019-08-27T18:41:20Z,20,0,Jupyter Notebook,True,True,0,0,0,0,1573082960,,,
12640346,lucianosb/oficina-dados-abertos,Oficina de Dados Abertos ministrada no Barco Hacker,User,https://api.github.com/users/lucianosb,https://github.com/lucianosb,https://github.com/lucianosb/oficina-dados-abertos,https://api.github.com/repos/lucianosb/oficina-dados-abertos,False,2013-09-06T09:13:33Z,2014-11-22T19:32:26Z,3240,0,JavaScript,True,True,0,0,0,0,1573082960,,,
165639640,febr-team/febr-shiny,Repositório Brasileiro Livre para Dados Abertos do Solo - aplicação Shiny,Organization,https://api.github.com/users/febr-team,https://github.com/febr-team,https://github.com/febr-team/febr-shiny,https://api.github.com/repos/febr-team/febr-shiny,False,2019-01-14T10:11:31Z,2019-05-29T01:33:44Z,82,0,R,True,True,1,1,1,0,1573082960,,,
170077964,Lorenaps/dados-abertos-congresso,,User,https://api.github.com/users/Lorenaps,https://github.com/Lorenaps,https://github.com/Lorenaps/dados-abertos-congresso,https://api.github.com/repos/Lorenaps/dados-abertos-congresso,False,2019-02-11T06:17:32Z,2019-02-11T06:26:01Z,3,0,Python,True,True,0,0,0,0,1573082960,,,
181361567,franklinmatheus/dados-abertos-ufrn,,User,https://api.github.com/users/franklinmatheus,https://github.com/franklinmatheus,https://github.com/franklinmatheus/dados-abertos-ufrn,https://api.github.com/repos/franklinmatheus/dados-abertos-ufrn,False,2019-04-14T19:54:32Z,2019-04-17T15:03:38Z,74292,0,Jupyter Notebook,True,True,0,0,0,0,1573082960,,,
218686494,hugomsouto/mineracao-dados-abertos,,User,https://api.github.com/users/hugomsouto,https://github.com/hugomsouto,https://github.com/hugomsouto/mineracao-dados-abertos,https://api.github.com/repos/hugomsouto/mineracao-dados-abertos,False,2019-10-31T04:49:29Z,2019-10-31T04:49:29Z,0,0,,True,True,0,0,0,0,1573082960,,,
105694795,christiansurf10/dados-abertos-transparencia,,User,https://api.github.com/users/christiansurf10,https://github.com/christiansurf10,https://github.com/christiansurf10/dados-abertos-transparencia,https://api.github.com/repos/christiansurf10/dados-abertos-transparencia,False,2017-10-03T19:37:10Z,2017-10-03T20:16:23Z,1659,0,JavaScript,True,True,0,0,0,0,1573082960,,,
115447242,rafpyprog/Dados-Abertos-CNPJ,API Python para os Dados Abertos do Cadastro Nacional de Pessoas Jurídicas,User,https://api.github.com/users/rafpyprog,https://github.com/rafpyprog,https://github.com/rafpyprog/Dados-Abertos-CNPJ,https://api.github.com/repos/rafpyprog/Dados-Abertos-CNPJ,False,2017-12-26T18:54:14Z,2017-12-26T18:54:41Z,92,0,Python,True,True,1,1,0,0,1573082960,,,
159351286,leticiapontes/Angular-e-Dados-Abertos,,User,https://api.github.com/users/leticiapontes,https://github.com/leticiapontes,https://github.com/leticiapontes/Angular-e-Dados-Abertos,https://api.github.com/repos/leticiapontes/Angular-e-Dados-Abertos,False,2018-11-27T14:49:41Z,2018-11-27T14:53:11Z,803,0,HTML,True,True,0,0,0,0,1573082960,,,
160087719,vitormd/dados_abertos_ruby,,User,https://api.github.com/users/vitormd,https://github.com/vitormd,https://github.com/vitormd/dados_abertos_ruby,https://api.github.com/repos/vitormd/dados_abertos_ruby,False,2018-12-02T20:04:55Z,2018-12-02T20:12:49Z,4,0,Ruby,True,True,0,0,0,0,1573082960,,,
206375532,Lorenaps/caracterizacao-ds-dados-abertos,Repositório diário do projeto de pesquisa que busca caracterizar a comunidade que utiliza dados abertos governamentais,User,https://api.github.com/users/Lorenaps,https://github.com/Lorenaps,https://github.com/Lorenaps/caracterizacao-ds-dados-abertos,https://api.github.com/repos/Lorenaps/caracterizacao-ds-dados-abertos,False,2019-09-04T17:32:27Z,2019-11-06T21:15:40Z,134,0,Jupyter Notebook,True,True,0,0,0,0,1573082960,,,
134257766,Kaentos/FundaoDadosAbertosTheme,CKAN custom theme,User,https://api.github.com/users/Kaentos,https://github.com/Kaentos,https://github.com/Kaentos/FundaoDadosAbertosTheme,https://api.github.com/repos/Kaentos/FundaoDadosAbertosTheme,False,2018-05-21T11:05:07Z,2019-01-16T23:30:13Z,1367,0,Python,True,True,0,0,0,0,1573082960,,,
143286262,CaioSouzaGit/dados_abertos_ja,,User,https://api.github.com/users/CaioSouzaGit,https://github.com/CaioSouzaGit,https://github.com/CaioSouzaGit/dados_abertos_ja,https://api.github.com/repos/CaioSouzaGit/dados_abertos_ja,False,2018-08-02T11:33:54Z,2018-08-02T11:49:41Z,2168,0,PHP,True,True,0,0,0,0,1573082960,,,
209605170,DINALVAGOMES/INSS_dados-abertos,,User,https://api.github.com/users/DINALVAGOMES,https://github.com/DINALVAGOMES,https://github.com/DINALVAGOMES/INSS_dados-abertos,https://api.github.com/repos/DINALVAGOMES/INSS_dados-abertos,False,2019-09-19T16:53:05Z,2019-09-19T16:53:05Z,0,0,,True,True,0,0,0,0,1573082962,,,
183161109,RCristiano/scrapy_dados_abertos_cnpj,Web Scraping Python with Scrapy framework,User,https://api.github.com/users/RCristiano,https://github.com/RCristiano,https://github.com/RCristiano/scrapy_dados_abertos_cnpj,https://api.github.com/repos/RCristiano/scrapy_dados_abertos_cnpj,False,2019-04-24T06:18:46Z,2019-09-09T15:02:41Z,18,0,Python,True,True,0,0,0,0,1573082962,,,
105284596,rpcavaco/oficina_agueda_2017,"Scripts usados para a Oficina de Dados Abertos 2017, Águeda",User,https://api.github.com/users/rpcavaco,https://github.com/rpcavaco,https://github.com/rpcavaco/oficina_agueda_2017,https://api.github.com/repos/rpcavaco/oficina_agueda_2017,False,2017-09-29T14:55:31Z,2017-09-29T14:58:04Z,2,0,Python,True,True,0,0,0,0,1573082962,,,
144884415,eduponto21/dados_abertos_curitiba_disque_economia,"Dados abertos de Curitiba-PR, referentes ao Disque Economia.",User,https://api.github.com/users/eduponto21,https://github.com/eduponto21,https://github.com/eduponto21/dados_abertos_curitiba_disque_economia,https://api.github.com/repos/eduponto21/dados_abertos_curitiba_disque_economia,False,2018-08-15T17:42:03Z,2018-08-15T17:42:03Z,0,0,,True,True,0,0,0,0,1573082962,,,
122234277,luizmartins1980/apida,Acesso à API dos Dados Abertos via R,User,https://api.github.com/users/luizmartins1980,https://github.com/luizmartins1980,https://github.com/luizmartins1980/apida,https://api.github.com/repos/luizmartins1980/apida,False,2018-02-20T17:56:05Z,2019-02-07T01:28:46Z,70,0,R,False,True,0,0,0,0,1573082962,,,
98567485,isaiasmelof/server-dados-abertos-camera,,User,https://api.github.com/users/isaiasmelof,https://github.com/isaiasmelof,https://github.com/isaiasmelof/server-dados-abertos-camera,https://api.github.com/repos/isaiasmelof/server-dados-abertos-camera,False,2017-07-27T18:16:05Z,2017-07-31T17:55:50Z,3189,0,JavaScript,True,True,0,0,0,0,1573082962,,,
175255096,naiieandrade/workshop-dados-abertos,,User,https://api.github.com/users/naiieandrade,https://github.com/naiieandrade,https://github.com/naiieandrade/workshop-dados-abertos,https://api.github.com/repos/naiieandrade/workshop-dados-abertos,False,2019-03-12T16:34:34Z,2019-03-12T23:35:14Z,2,0,,True,True,0,0,0,0,1573082962,,,
100879090,matheusrocha89/deputados_app,"App using ""Dados abertos"" api: https://dadosabertos.camara.leg.br",User,https://api.github.com/users/matheusrocha89,https://github.com/matheusrocha89,https://github.com/matheusrocha89/deputados_app,https://api.github.com/repos/matheusrocha89/deputados_app,False,2017-08-20T17:55:05Z,2017-08-22T13:22:55Z,705,0,JavaScript,True,True,1,1,0,0,1573082962,,,
166799034,brunojardim/Cetus,Armazenar e monitorar dados abertos do nosso governo,User,https://api.github.com/users/brunojardim,https://github.com/brunojardim,https://github.com/brunojardim/Cetus,https://api.github.com/repos/brunojardim/Cetus,False,2019-01-21T10:59:09Z,2019-03-25T20:04:40Z,390,0,Jupyter Notebook,True,True,0,0,0,0,1573082962,,,
169790590,hducati/ceaps-data,Script para realizar o download e o tratamento dos dados localizados em https://www12.senado.leg.br/transparencia/dados-abertos-transparencia/dados-abertos-ceaps,User,https://api.github.com/users/hducati,https://github.com/hducati,https://github.com/hducati/ceaps-data,https://api.github.com/repos/hducati/ceaps-data,False,2019-02-08T19:54:04Z,2019-04-09T20:04:09Z,33,0,Python,True,True,0,0,0,0,1573082962,,,
84346176,leticiaverona/trabalhoesvravo,Análise de dados abertos sobre trabalho escravo no Brasil,User,https://api.github.com/users/leticiaverona,https://github.com/leticiaverona,https://github.com/leticiaverona/trabalhoesvravo,https://api.github.com/repos/leticiaverona/trabalhoesvravo,False,2017-03-08T17:09:46Z,2017-03-08T17:09:46Z,11,0,,True,True,0,0,0,0,1573082962,,,
123704687,othoncampos/PublicDataScience,Grupo de Estudos para estudo de dados públicos abertos.,User,https://api.github.com/users/othoncampos,https://github.com/othoncampos,https://github.com/othoncampos/PublicDataScience,https://api.github.com/repos/othoncampos/PublicDataScience,False,2018-03-03T15:32:03Z,2019-07-12T20:59:44Z,15878,0,CSS,True,True,1,1,0,0,1573082962,,,
134913742,eduleones/github-scraper,Projeto que coleta dados de projetos abertos no GitHub,User,https://api.github.com/users/eduleones,https://github.com/eduleones,https://github.com/eduleones/github-scraper,https://api.github.com/repos/eduleones/github-scraper,False,2018-05-25T23:33:03Z,2018-06-05T20:38:07Z,11,0,Python,True,True,0,0,1,0,1573082962,,,
63174942,salomaosilvasantos/trabalho_web_semantica,trabalho de web semantica sobre dados abertos de politicos.,User,https://api.github.com/users/salomaosilvasantos,https://github.com/salomaosilvasantos,https://github.com/salomaosilvasantos/trabalho_web_semantica,https://api.github.com/repos/salomaosilvasantos/trabalho_web_semantica,False,2016-07-12T16:37:27Z,2016-07-13T18:51:28Z,142658,0,,True,True,0,0,0,0,1573082962,,,
86624377,altamir-bricks/whooshing-opendata,Whooshing Opendata Finds - Engine de Buscas para Dados Abertos,User,https://api.github.com/users/altamir-bricks,https://github.com/altamir-bricks,https://github.com/altamir-bricks/whooshing-opendata,https://api.github.com/repos/altamir-bricks/whooshing-opendata,False,2017-03-29T20:04:06Z,2017-03-29T20:13:13Z,1032,0,Python,True,True,1,1,0,0,1573082962,,,
138455747,desireesantos/plataformaVisualizacao,Plataforma de visualização de dados abertos governamentais customizados,User,https://api.github.com/users/desireesantos,https://github.com/desireesantos,https://github.com/desireesantos/plataformaVisualizacao,https://api.github.com/repos/desireesantos/plataformaVisualizacao,False,2018-06-24T05:21:23Z,2018-07-03T02:40:55Z,1893,0,Python,True,True,0,0,0,0,1573082962,,,
19951466,abelsiqueira/hackday14,Repositório para o hackday 2014 de dados abertos,User,https://api.github.com/users/abelsiqueira,https://github.com/abelsiqueira,https://github.com/abelsiqueira/hackday14,https://api.github.com/repos/abelsiqueira/hackday14,False,2014-05-19T17:42:22Z,2014-05-20T01:43:11Z,380,0,CSS,True,True,0,0,0,0,1573082962,,,
